status,url,etag,content_length,content_type,last_modified,id
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJThomasApostolusKortrijk1745.html,"""1f17-5b92c895fa680-gzip""",2625,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJThomasApostolusKortrijk1745
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJThomasJaponKortijk1745.html,,,,,SJThomasJaponKortijk1745
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJAchasMechelen1721.html,"""1bf9-5b92c895fa680-gzip""",2982,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJAchasMechelen1721
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJAlexanderMechelen1720.html,"""226b-5b92c895fa680-gzip""",2707,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJAlexanderMechelen1720
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBaasaMechelen1770.html,"""4b8e-5b92c895fa680-gzip""",6113,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJBaasaMechelen1770
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SLIarbasMechelen1656.html,,,,,SLIarbasMechelen1656
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJudiciumSalomonisMechelen1763.html,"""5502-5b92c895fa680-gzip""",7375,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJJudiciumSalomonisMechelen1763
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJNabuchodonosorMechelen1631.html,"""4027-605ce44af3980-gzip""",4193,text/html,"Wed, 20 Sep 2023 18:08:54 GMT",SJNabuchodonosorMechelen1631
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJSalomonaMechelen1724.html,"""2313-5b92c895fa680-gzip""",2997,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJSalomonaMechelen1724
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJTrebelliusRoermond1617.html,"""4cde-5b92c895fa680-gzip""",5051,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJTrebelliusRoermond1617
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephRoermond1694.html,"""1efc-5be33c11bfe00-gzip""",2683,text/html,"Tue, 23 Mar 2021 12:59:36 GMT",SJJosephRoermond1694
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KaarsgieterJuffers1699.html,"""23b44-5b92c89412200-gzip""",25557,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KaarsgieterJuffers1699
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KaarsgieterSerenade1708.html,"""23af0-5b92c89412200-gzip""",26788,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KaarsgieterSerenade1708
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KastricumLichtmis1732.html,"""3c82a-5b92c89412200-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KastricumLichtmis1732
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KempBedrogenSmith1661.html,"""fc66-5b92c89412200-gzip""",17874,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KempBedrogenSmith1661
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KempMedea1665.html,"""1dce0-5b92c89412200-gzip""",33488,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KempMedea1665
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KempherHelena1737.html,"""39472-556f1d3148e00-gzip""",,text/html,"Thu, 17 Aug 2017 12:05:12 GMT",KempherHelena1737
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoenerdingKrispynMedevryer1717.html,"""22170-5f973e723ed80-gzip""",28479,text/html,"Sun, 16 Apr 2023 13:17:58 GMT",KoenerdingKrispynMedevryer1717
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KommelynJodelet1683.html,"""38063-5b92c89412200-gzip""",45295,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KommelynJodelet1683
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KommelynJodelet1720.html,"""374b0-5b92c89412200-gzip""",45025,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KommelynJodelet1720
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghAchab1618.html,"""51de6-5cd81b292e580-gzip""",,text/html,"Mon, 04 Oct 2021 07:16:54 GMT",KoninghAchab1618
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghLavendel1617.html,"""1dced-5b92c89412200-gzip""",29552,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KoninghLavendel1617
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghHagar1617.html,,,,,KoninghHagar1617
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghIephthah1615.html,"""3b948-5cd81b292e580-gzip""",,text/html,"Mon, 04 Oct 2021 07:16:54 GMT",KoninghIephthah1615
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghIephthah1630ca.html,"""40d27-5b92c89412200-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KoninghIephthah1630ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghMaegden1617ca.html,"""1857a-5b92c89412200-gzip""",27839,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KoninghMaegden1617ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoninghSimson1618.html,"""4e8e1-5cd81b2746100-gzip""",,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",KoninghSimson1618
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KouwenhovenCleopatra1669.html,"""2a80a-62f94f8142900-gzip""",49335,text/html,"Wed, 05 Mar 2025 09:25:24 GMT",KouwenhovenCleopatra1669
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KraftPeterIII1801.html,"""32df9-5967838476c00-gzip""",57800,text/html,"Sun, 03 Nov 2019 21:52:48 GMT",KraftPeterIII1801
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrookBoerekermis1709.html,"""169ec-4f4cc9d281c80-gzip""",19390,text/html,"Mon, 17 Mar 2014 12:32:34 GMT",KrookBoerekermis1709
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrookToebaksnuiver1697.html,"""226bb-5b92c89412200-gzip""",27700,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KrookToebaksnuiver1697
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrookOndergangEigenbaat1707.html,"""2df85-5b92c89412200-gzip""",46371,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KrookOndergangEigenbaat1707
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrookHuishouwen1703.html,,,,,KrookHuishouwen1703
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrookHuishouwen1738.html,"""19869-60486f1601a80-gzip""",24807,text/html,"Mon, 04 Sep 2023 11:38:02 GMT",KrookHuishouwen1738
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrookJuffers1701.html,"""ea87-5bd1f23741800-gzip""",24225,text/html,"Tue, 09 Mar 2021 18:58:40 GMT",KrookJuffers1701
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KrulDroogheGoosen1632.html,"""dee6-5b92c89412200-gzip""",15434,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KrulDroogheGoosen1632
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KueserOlefBrom1646.html,"""161a0-5b92c89412200-gzip""",20335,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KueserOlefBrom1646
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/KuttasiusDavid1789ca.html,"""6be8-5b92c89412200-gzip""",7225,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",KuttasiusDavid1789ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LambrechtsVlaemscheVredevreugd1659.html,"""5011e-59ac95e416000-gzip""",,text/html,"Sat, 28 Dec 2019 20:22:24 GMT",LambrechtsVlaemscheVredevreugd1659
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkArlequin1720e.html,,,,,LangendijkArlequin1720e
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkArlequyn1720f.html,"""de96-608b2c1bf3b00-gzip""",13977,text/html,"Fri, 27 Oct 2023 13:35:08 GMT",LangendijkArlequyn1720f
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkJaapdeBoer.html,"""4bd3-5b92c89412200-gzip""",5023,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LangendijkJaapdeBoer
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkQuincampoix1720.html,"""25eeb-6084cada3e500-gzip""",30560,text/html,"Sun, 22 Oct 2023 11:48:04 GMT",LangendijkQuincampoix1720
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkVertoningen.html,"""3b7a-5facf3c09c200-gzip""",5667,text/html,"Wed, 03 May 2023 19:40:56 GMT",LangendijkVertoningen
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkBedrog1714.html,"""50caa-5b92c89412200-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LangendijkBedrog1714
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LangendijkWiskunstenaars1715.html,"""2311e-5b92c89412200-gzip""",28686,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LangendijkWiskunstenaars1715
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LannoyHaerlem1770.html,"""36b60-5eec9e1390180-gzip""",57627,text/html,"Thu, 01 Dec 2022 20:15:18 GMT",LannoyHaerlem1770
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LannoyLeoDeGroote1767.html,"""26a3b-5fae4c0b30b00-gzip""",44268,text/html,"Thu, 04 May 2023 21:21:16 GMT",LannoyLeoDeGroote1767
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LeeuwBroershert1668.html,"""9c1-4a0bd6f18c500-gzip""",1180,text/html,"Tue, 12 Apr 2011 19:09:40 GMT",LeeuwBroershert1668
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLeeuwLeoArmenius1659.html,"""30382-5b92c87775e80-gzip""",60596,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DeLeeuwLeoArmenius1659
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/LeeuwLiefdendokter1680b.html,,,,,LeeuwLiefdendokter1680b
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/LeeuwCirce1670.html,,,,,LeeuwCirce1670
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/LeeuwCirce1690.html,,,,,LeeuwCirce1690
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/LemmersGasthuis1688.html,,,,,LemmersGasthuis1688
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LescailjeHerkulesDianira1731.html,"""1c185-5f9a15d110280-gzip""",37340,text/html,"Tue, 18 Apr 2023 19:32:10 GMT",LescailjeHerkulesDianira1731
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LescailjeHerodes1685.html,"""30e07-5b92c89412200-gzip""",54493,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",LescailjeHerodes1685
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LescailjeKassandra1731.html,"""2c7af-5f603b2ffda00-gzip""",50144,text/html,"Fri, 03 Mar 2023 19:10:32 GMT",LescailjeKassandra1731
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LescailjeWenseslaus1686.html,"""31719-5f5df042b1e00-gzip""",51530,text/html,"Wed, 01 Mar 2023 23:24:40 GMT",LescailjeWenseslaus1686
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LiepoldesSchoenlapperKapiteyn1735.html,"""fcce-6064342597b80-gzip""",15349,text/html,"Tue, 26 Sep 2023 13:43:26 GMT",LiepoldesSchoenlapperKapiteyn1735
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LijnWedergevondenDochter1761.html,"""b1-60afc1f558a80-gzip""",163,text/html,"Sat, 25 Nov 2023 15:57:14 GMT",LijnWedergevondenDochter1761
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LingelbachAppollonius1662.html,"""28875-6252a42924400-gzip""",49824,text/html,"Wed, 23 Oct 2024 19:54:56 GMT",LingelbachAppollonius1662
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LingelbachCleomenes1687.html,"""2aa3f-5b92c895fa680-gzip""",46160,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",LingelbachCleomenes1687
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/LingelbachAmarillis1713ca.html,,,,,LingelbachAmarillis1713ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LingelbachSardanapalus1699.html,"""21bc0-551f012257980-gzip""",43193,text/html,"Wed, 14 Jun 2017 18:53:42 GMT",LingelbachSardanapalus1699
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAAlchimist.html,"""24bda-61bded1835a00-gzip""",37078,text/html,"Thu, 27 Jun 2024 13:07:52 GMT",NVAAlchimist
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LingelbachSchyndeugd1687.html,"""255df-60fee42b42800-gzip""",29817,text/html,"Sat, 27 Jan 2024 14:30:56 GMT",LingelbachSchyndeugd1687
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LoosjesHulk1793.html,"""5efd-53ae21e203380-gzip""",9151,text/html,"Thu, 25 Aug 2016 09:35:26 GMT",LoosjesHulk1793
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LoosjesWatergeuzen1790.html,"""328ca-5b92c895fa680-gzip""",53405,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",LoosjesWatergeuzen1790
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LuydensList1670ca.html,"""daad-5fb48ae2daf80-gzip""",17267,text/html,"Tue, 09 May 2023 20:34:22 GMT",LuydensList1670ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/AMarcaSodoma1615.html,"""1070d-62319ac2c4180-gzip""",24297,text/html,"Fri, 27 Sep 2024 13:17:10 GMT",AMarcaSodoma1615
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LustHaerlem1660.html,"""66a70-5cd81b2746100-gzip""",,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",LustHaerlem1660
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/LynslagerEneas1785.html,"""5e75-4f4cca31dfd80-gzip""",6697,text/html,"Mon, 17 Mar 2014 12:34:14 GMT",LynslagerEneas1785
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAdamus1552.html,"""2c438-5ced938757480-gzip""",61689,text/html,"Thu, 21 Oct 2021 09:07:14 GMT",MacropediusAdamus1552
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAluta1535.html,"""1146f-5ced938ef8680-gzip""",15130,text/html,"Thu, 21 Oct 2021 09:07:22 GMT",MacropediusAluta1535
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAluta1553.html,"""c2f6-5ced9392c8f80-gzip""",17179,text/html,"Thu, 21 Oct 2021 09:07:26 GMT",MacropediusAluta1553
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAndrisca1545.html,"""144bf-5ced939881d00-gzip""",28837,text/html,"Thu, 21 Oct 2021 09:07:32 GMT",MacropediusAndrisca1545
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAndrisca1553.html,"""141d1-5ced939e3aa80-gzip""",28470,text/html,"Thu, 21 Oct 2021 09:07:38 GMT",MacropediusAndrisca1553
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAsotus1552.html,"""1eb8b-5d060637b0e00-gzip""",45538,text/html,"Tue, 09 Nov 2021 19:48:08 GMT",MacropediusAsotus1552
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusBassarus1553.html,"""1281d-5cfe3175c3d00-gzip""",26503,text/html,"Wed, 03 Nov 2021 14:19:00 GMT",MacropediusBassarus1553
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusHecastus1552.html,"""221ce-60340cb4ee700-gzip""",49223,text/html,"Sat, 19 Aug 2023 06:31:24 GMT",MacropediusHecastus1552
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusHypomone1554.html,"""13c1e-5d5ec3878eb00-gzip""",28076,text/html,"Wed, 19 Jan 2022 09:43:40 GMT",MacropediusHypomone1554
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusJesus1556.html,"""13e50-5ced939e3aa80-gzip""",26773,text/html,"Thu, 21 Oct 2021 09:07:38 GMT",MacropediusJesus1556
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusIosephus1553.html,"""203bc-5ced939e3aa80-gzip""",45819,text/html,"Thu, 21 Oct 2021 09:07:38 GMT",MacropediusIosephus1553
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusLazarus1552.html,"""17608-5cedaf9852c00-gzip""",33321,text/html,"Thu, 21 Oct 2021 11:12:48 GMT",MacropediusLazarus1552
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusPetriscus1553.html,"""19d24-5ced939e3aa80-gzip""",37199,text/html,"Thu, 21 Oct 2021 09:07:38 GMT",MacropediusPetriscus1553
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusRebelles1553.html,"""1472c-5ced939e3aa80-gzip""",27852,text/html,"Thu, 21 Oct 2021 09:07:38 GMT",MacropediusRebelles1553
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MarreEeuwgetyde1738.html,"""21215-5c6adae367680-gzip""",31299,text/html,"Fri, 09 Jul 2021 09:48:58 GMT",MarreEeuwgetyde1738
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MarreJacoba1761.html,"""33432-5b92c895fa680-gzip""",54823,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",MarreJacoba1761
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MattelaerMaradanusKortrijk1715.html,"""24f1-5cee3fe3f1b80-gzip""",3045,text/html,"Thu, 21 Oct 2021 21:58:22 GMT",MattelaerMaradanusKortrijk1715
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/MattelaerKruisbroedersKortrijkIoas1663.html,,,,,MattelaerKruisbroedersKortrijkIoas1663
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MauriciusEuropaVrede1712.html,"""88d3-582b8f004e800-gzip""",9910,text/html,"Mon, 25 Feb 2019 14:41:36 GMT",MauriciusEuropaVrede1712
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Studentenleven1717.html,"""1a850-5ce881ef80c80-gzip""",29963,text/html,"Sun, 17 Oct 2021 08:21:54 GMT",Studentenleven1717
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MeyerDomPedro1720.html,"""250a2-5faef7570ae80-gzip""",42690,text/html,"Fri, 05 May 2023 10:07:38 GMT",MeyerDomPedro1720
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MeyerMorus1717ca.html,"""2ee7d-5b92c895fa680-gzip""",52275,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",MeyerMorus1717ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MeijerGhuldeVlies1667.html,"""438e7-5b92c895fa680-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",MeijerGhuldeVlies1667
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MeijerLooghenaar1658.html,"""27d34-624c19415ab00-gzip""",47516,text/html,"Fri, 18 Oct 2024 15:01:32 GMT",MeijerLooghenaar1658
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/MeyerLoogenaar1721.html,,,,,MeyerLoogenaar1721
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAAgrippa1669.html,"""2d22a-5b92c895fa680-gzip""",49937,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAAgrippa1669
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAAgrippa1714.html,"""2f04d-5a50d33d04b80-gzip""",53933,text/html,"Thu, 07 May 2020 11:30:06 GMT",NVAAgrippa1714
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAAmsterdamseDragonnade.html,,,,,NVAAmsterdamseDragonnade
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAAndromache1678.html,"""2cdfa-5b92c895fa680-gzip""",49111,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAAndromache1678
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAAndromache1715.html,"""2db69-5b92c895fa680-gzip""",52149,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAAndromache1715
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Fielebout1716.html,"""24c5b-4f4cc9d46a100-gzip""",40356,text/html,"Mon, 17 Mar 2014 12:32:36 GMT",Fielebout1716
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAGelukteList1689.html,"""33a9a-5b92c895fa680-gzip""",36214,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAGelukteList1689
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GelukteList1702.html,"""27b63-4f4cc9d281c80-gzip""",36816,text/html,"Mon, 17 Mar 2014 12:32:34 GMT",GelukteList1702
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAOrondates1670.html,"""3e478-5b92c895fa680-gzip""",65145,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAOrondates1670
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAMalleWedding1671.html,"""433c8-5a50d33d04b80-gzip""",,text/html,"Thu, 07 May 2020 11:30:06 GMT",NVAMalleWedding1671
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAMalleWedding1713.html,"""5741a-5faef7570ae80-gzip""",,text/html,"Fri, 05 May 2023 10:07:38 GMT",NVAMalleWedding1713
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASchaakingen1763.html,"""270c5-5d7ff14f84300-gzip""",29021,text/html,"Mon, 14 Feb 2022 19:04:12 GMT",NVASchaakingen1763
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASpookendWeeuwtje1670.html,"""481d3-5fd02eb5c2600-gzip""",59492,text/html,"Wed, 31 May 2023 20:11:04 GMT",NVASpookendWeeuwtje1670
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASpookendWeeuwtje1677.html,"""468b-5fd02d7923b00-gzip""",5327,text/html,"Wed, 31 May 2023 20:05:32 GMT",NVASpookendWeeuwtje1677
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASpookendWeeuwtje1697.html,"""356eb-5a50d33b1c700-gzip""",57579,text/html,"Thu, 07 May 2020 11:30:04 GMT",NVASpookendWeeuwtje1697
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASpoockendWeeuwtje1713.html,,,,,NVASpoockendWeeuwtje1713
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVATierannyEigenbaat1679c.html,,,,,NVATierannyEigenbaat1679c
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAEigenbaat1680a.html,"""5891e-5b92c895fa680-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAEigenbaat1680a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAVrijerKist1678.html,"""19d91-5b92c895fa680-gzip""",23058,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAVrijerKist1678
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAVryer1704.html,,,,,NVAVryer1704
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAWanhebbelykeLiefde1678.html,"""1fd74-5abe7c60ba400-gzip""",24348,text/html,"Sun, 02 Aug 2020 16:47:12 GMT",NVAWanhebbelykeLiefde1678
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAWanhebbelykeLiefde1704.html,"""2284d-603ce5277e780-gzip""",28091,text/html,"Sat, 26 Aug 2023 07:22:22 GMT",NVAWanhebbelykeLiefde1704
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuybertMolenaar1713.html,"""2a5c2-5a53526c75280-gzip""",31407,text/html,"Sat, 09 May 2020 11:09:46 GMT",HuybertMolenaar1713
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAIfigenia1683a.html,"""31e57-5b92c895fa680-gzip""",55350,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAIfigenia1683a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAIfigenia1683b.html,"""31d3f-5b92c895fa680-gzip""",55224,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAIfigenia1683b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAIfigenia1781.html,"""2ce17-5b92c895fa680-gzip""",51264,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVAIfigenia1781
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVARoeland1686.html,"""250ff-5cb592bfbbf80-gzip""",36967,text/html,"Mon, 06 Sep 2021 20:05:34 GMT",NVARoeland1686
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/MierisAminta1660.html,,,,,MierisAminta1660
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MildertGroengeel1631.html,"""1440c-5cd81b1fa4f00-gzip""",19301,text/html,"Mon, 04 Oct 2021 07:16:44 GMT",MildertGroengeel1631
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MildertGroengeel1633.html,"""142e6-5cd81b2746100-gzip""",19368,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",MildertGroengeel1633
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MinderbroedersRyckdommen1723.html,"""2f16-5b92c895fa680-gzip""",4539,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",MinderbroedersRyckdommen1723
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/Molanus69Salomon.html,,,,,Molanus69Salomon
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MolenhofRitzaart1658.html,"""1a6dc-5cd81b2746100-gzip""",24636,text/html,"Mon, 04 Oct 2021 07:16:52 GMT",MolenhofRitzaart1658
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MostartMariamne1640.html,"""2b40f-60a22198b7680-gzip""",41547,text/html,"Tue, 14 Nov 2023 19:50:34 GMT",MostartMariamne1640
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MostaertOnnoozelen1639.html,"""3419d-5b92c895fa680-gzip""",37929,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",MostaertOnnoozelen1639
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuMoulinLichtmis1687.html,"""12d16-5b92c87775e80-gzip""",17256,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DuMoulinLichtmis1687
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuMoulinLichtmis1687UBA.html,"""12df4-5b92c87775e80-gzip""",17270,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DuMoulinLichtmis1687UBA
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MuyrKetelboeter1644.html,"""1d700-4f4cc9a88b980-gzip""",27745,text/html,"Mon, 17 Mar 2014 12:31:50 GMT",MuyrKetelboeter1644
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NederhovenVerwarde1667.html,"""2ae5a-5b92c895fa680-gzip""",47737,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NederhovenVerwarde1667
